iter	Logloss
1513	0.281764546
1514	0.2816784499
1515	0.2815874298
1516	0.2815021212
1517	0.2814059258
1518	0.2813067387
1519	0.2812076131
1520	0.2811622306
1521	0.281041648
1522	0.2809417109
1523	0.2808599441
1524	0.2807766938
1525	0.28072642
1526	0.2805894773
1527	0.2804871944
1528	0.2803754213
1529	0.280281411
1530	0.2802130139
1531	0.2801062889
1532	0.280072405
1533	0.2799535218
1534	0.2798841862
1535	0.2798406012
1536	0.2797794098
1537	0.2797033008
1538	0.2796484366
1539	0.2795426992
1540	0.2794625113
1541	0.2794051912
1542	0.2793507517
1543	0.2792515653
1544	0.2791550282
1545	0.2790622166
1546	0.2789808064
1547	0.2789200585
1548	0.2788298859
1549	0.2787124616
1550	0.2785948781
1551	0.2784913412
1552	0.2783674098
1553	0.2783008407
1554	0.2782362245
1555	0.2781530629
1556	0.2780570539
1557	0.278006379
1558	0.2779521677
1559	0.2778654534
1560	0.2778109797
1561	0.2777276793
1562	0.2776788196
1563	0.2775905578
1564	0.2774975091
1565	0.2774220832
1566	0.2773560655
1567	0.2772937811
1568	0.2772117722
1569	0.2771577267
1570	0.277053364
1571	0.2769850748
1572	0.2769355541
1573	0.2768692252
1574	0.2767549789
1575	0.276694745
1576	0.2766190271
1577	0.2765638366
1578	0.2764871068
1579	0.2764401998
1580	0.2763328484
1581	0.2762523753
1582	0.2761522882
1583	0.2760744346
1584	0.2759604294
1585	0.2759057875
1586	0.2758193052
1587	0.2757150628
1588	0.275656987
1589	0.2755972809
1590	0.2755191813
1591	0.275454787
1592	0.2753808088
1593	0.2752808616
1594	0.2751893183
1595	0.2751218039
1596	0.2750403405
1597	0.2749326664
1598	0.2748279837
1599	0.2747451999
1600	0.274675632
1601	0.2745935715
1602	0.2745231461
1603	0.2744035567
1604	0.2743478423
1605	0.2742923301
1606	0.2742002251
1607	0.2741007801
1608	0.2740219898
1609	0.2739680198
1610	0.2739175142
1611	0.2738880413
1612	0.273764424
1613	0.2736962319
1614	0.2735917439
1615	0.2734923491
1616	0.2734124296
1617	0.2733331878
1618	0.2732623053
1619	0.2731746609
1620	0.2731273694
1621	0.2730543255
1622	0.2729292178
1623	0.2728536134
1624	0.2727183896
1625	0.2726045459
1626	0.2724932394
1627	0.2723987358
1628	0.2723138342
1629	0.2722241199
1630	0.2721649483
1631	0.2720566231
1632	0.2719805788
1633	0.2719250389
1634	0.2718698682
1635	0.2717601627
1636	0.2717129641
1637	0.2716092884
1638	0.2714957809
1639	0.271406522
1640	0.271330727
1641	0.2712600905
1642	0.2711988505
1643	0.2711275532
1644	0.2710152081
1645	0.270944109
1646	0.2708805459
1647	0.2707913103
1648	0.2707239854
1649	0.2706871575
1650	0.2706313607
1651	0.2705771749
1652	0.2704891212
1653	0.2704138616
1654	0.2703329839
1655	0.2702675759
1656	0.2702154731
1657	0.2701754394
1658	0.2701070153
1659	0.2700034206
1660	0.2699519362
1661	0.2698372359
1662	0.2697728475
1663	0.269671388
1664	0.2696306553
1665	0.2695364588
1666	0.2694852706
1667	0.2693981517
1668	0.2692891628
1669	0.2691818921
1670	0.2691037902
1671	0.2689894468
1672	0.2688925003
1673	0.2688139371
1674	0.2687557377
1675	0.2686656593
1676	0.2685826
1677	0.2685003006
1678	0.2684219076
1679	0.2683372003
1680	0.2682422369
1681	0.2681766094
1682	0.2681155809
1683	0.2680730786
1684	0.2679874694
1685	0.2679037412
1686	0.2678665781
1687	0.2677746691
1688	0.2677073572
1689	0.2676077153
1690	0.2675164489
1691	0.2674276907
1692	0.2673408106
1693	0.2672887217
1694	0.2671836063
1695	0.2670845727
1696	0.2670213005
1697	0.2669529435
1698	0.2668574611
1699	0.2668070319
1700	0.2667052891
1701	0.26659608
1702	0.2665160693
1703	0.2664358517
1704	0.2664068117
1705	0.2663295004
1706	0.2662350895
1707	0.2661392047
1708	0.2660868678
1709	0.266024477
1710	0.2659515614
1711	0.2658509025
1712	0.2657483863
1713	0.2657033333
1714	0.2656407942
1715	0.2655243253
1716	0.2654408132
1717	0.2653609555
1718	0.2652739669
1719	0.265186615
1720	0.2650918618
1721	0.2650201469
1722	0.2649272025
1723	0.2648138525
1724	0.2647569057
1725	0.2646830736
1726	0.2646214265
1727	0.2645443049
1728	0.2644888318
1729	0.2644068181
1730	0.2643535444
1731	0.2642847007
1732	0.2642240855
1733	0.264162412
1734	0.2640788652
1735	0.2640525661
1736	0.2639971013
1737	0.2639454475
1738	0.2638170255
1739	0.2637298628
1740	0.2636153334
1741	0.2635546364
1742	0.2634783727
1743	0.2634167665
1744	0.2633203757
1745	0.2632688845
1746	0.2631742716
1747	0.2630874582
1748	0.2630043111
1749	0.2629145405
1750	0.262834073
1751	0.262786253
1752	0.262717096
1753	0.2626562671
1754	0.262598805
1755	0.2625256495
1756	0.2624382747
1757	0.2623946286
1758	0.2623356824
1759	0.2622694726
1760	0.2622127567
1761	0.2621130955
1762	0.2620079568
1763	0.2619389134
1764	0.2618595714
1765	0.2618229426
1766	0.2617249311
1767	0.2616180859
1768	0.2615461668
1769	0.2614622428
1770	0.2613959745
1771	0.2613175033
1772	0.2612553407
1773	0.2611718367
1774	0.2610765996
1775	0.2609794881
1776	0.2608899872
1777	0.2608327516
1778	0.2607794171
1779	0.2607107009
1780	0.2606543363
1781	0.2605920349
1782	0.2604937255
1783	0.2603956931
1784	0.2603143608
1785	0.2602619021
1786	0.2601275624
1787	0.2600614612
1788	0.2599853836
1789	0.2599237999
1790	0.2598381198
1791	0.2597280501
1792	0.2596630659
1793	0.2595635948
1794	0.2594409951
1795	0.2593561802
1796	0.2592544792
1797	0.2591802039
1798	0.2590823675
1799	0.2590241141
1800	0.2589345227
1801	0.2588746733
1802	0.2587807668
1803	0.2586862657
1804	0.2585993195
1805	0.2585581381
1806	0.2584990089
1807	0.2584548782
1808	0.2583785283
1809	0.2582777317
1810	0.2582168623
1811	0.2581390112
1812	0.2580714529
1813	0.2580028032
1814	0.2579518094
1815	0.2578814304
1816	0.2578193956
1817	0.2577722795
1818	0.2576699161
1819	0.257575189
1820	0.2574919826
1821	0.2574036209
1822	0.2573425653
1823	0.2572722766
1824	0.2571547415
1825	0.2571037097
1826	0.2570321503
1827	0.2569762095
1828	0.2569088922
1829	0.2568478691
1830	0.2568103508
1831	0.2567590816
1832	0.2566714443
1833	0.2565847176
1834	0.2565180073
1835	0.2564812053
1836	0.2564046816
1837	0.2562942822
1838	0.2562153924
1839	0.2561646675
1840	0.2561312939
1841	0.256034317
1842	0.2559517792
1843	0.2558691824
1844	0.2557941861
1845	0.2557369671
1846	0.2556800485
1847	0.2556101246
1848	0.2555064814
1849	0.2554371883
1850	0.2553651881
1851	0.2553157511
1852	0.2552487363
1853	0.2552054129
1854	0.2551253025
1855	0.2550589028
1856	0.2549706376
1857	0.2549298798
1858	0.2548703736
1859	0.254815009
1860	0.2547247236
1861	0.2546542252
1862	0.2545581237
1863	0.2545103821
1864	0.2544180353
1865	0.2543513061
1866	0.2543076391
1867	0.254185521
1868	0.2541155747
1869	0.2540548117
1870	0.2539879981
1871	0.2539069421
1872	0.2538754079
1873	0.2538003402
1874	0.253754066
1875	0.2536832147
1876	0.253599712
1877	0.253517394
1878	0.2534644241
1879	0.2534197004
1880	0.2533568028
1881	0.2533136448
1882	0.2532463628
1883	0.2531716432
1884	0.2530679418
1885	0.2529976242
1886	0.2529660018
1887	0.2529252579
1888	0.2528672315
1889	0.2528315077
1890	0.2527359517
1891	0.2526867504
1892	0.2526277791
1893	0.2525815491
1894	0.2525100675
1895	0.2524467862
1896	0.2523524728
1897	0.2522727506
1898	0.2521842966
1899	0.2520931615
1900	0.2520465353
1901	0.25198926
1902	0.2519274271
1903	0.2518543836
1904	0.2518238665
1905	0.2517796678
1906	0.2517298257
1907	0.2516483919
1908	0.2515662336
1909	0.2514486398
1910	0.2513625694
1911	0.251315681
1912	0.2512441434
1913	0.251144476
1914	0.251093977
1915	0.2510158683
1916	0.2509345288
1917	0.2508670172
1918	0.2508177533
1919	0.250760531
1920	0.2506715517
1921	0.2506355274
1922	0.2505452907
1923	0.2504782135
1924	0.2503981256
1925	0.2502971023
1926	0.2502329039
1927	0.2501673608
1928	0.2501048694
1929	0.2500642955
1930	0.2499959431
1931	0.2499223055
1932	0.2498331951
1933	0.2497577834
1934	0.2497021739
1935	0.249614768
1936	0.2495575561
1937	0.2495140093
1938	0.2494765145
1939	0.2494116386
1940	0.24934598
1941	0.2492614223
1942	0.2492078286
1943	0.2491713278
1944	0.2491328332
1945	0.2490243005
1946	0.2489774711
1947	0.2489224591
1948	0.2488654281
1949	0.2488110774
1950	0.2487509697
1951	0.2486790046
1952	0.2486174297
1953	0.2485700848
1954	0.2484732019
1955	0.2484322341
1956	0.2483306983
1957	0.2482748536
1958	0.2482006438
1959	0.248145058
1960	0.2481017848
1961	0.2480400239
1962	0.2479788977
1963	0.2478900157
1964	0.2478009463
1965	0.2477365445
1966	0.2476768196
1967	0.2476121565
1968	0.2475488326
1969	0.2475040178
1970	0.2474412601
1971	0.2473551097
1972	0.2472774086
1973	0.2472258227
1974	0.2471466467
1975	0.2470721135
1976	0.2470092602
1977	0.2469183893
1978	0.2468277455
1979	0.2467825582
1980	0.2467242191
1981	0.2466304641
1982	0.2465819634
1983	0.2465331931
1984	0.2464965549
1985	0.2464501822
1986	0.2463485658
1987	0.2462687426
1988	0.2462124279
1989	0.2461474685
1990	0.2461023857
1991	0.2460538429
1992	0.2459505527
1993	0.2459128107
1994	0.2458719933
1995	0.2458173991
1996	0.2457436034
1997	0.2456567237
1998	0.2455964077
1999	0.2455305417
